X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
-71.069259593677913,42.352131671542374,2063,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ARLI,BOYLSTON ST,1,,-71.069259,42.352123,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068424593412942,42.352293671599867,2064,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HADD,BOYLSTON ST,1,,-71.068424,42.352285,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,311,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068352593390017,42.35230267160383,2065,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HADD,BOYLSTON ST,1,,-71.068352,42.352294,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068106593311711,42.352346671620083,2066,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HADD,BOYLSTON ST,1,,-71.068106,42.352338,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068033593288334,42.352357671624503,2067,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HADD,BOYLSTON ST,1,,-71.068033,42.352349,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.06842559335584,42.351302671411446,2068,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,PARK,COLUMBUS AV,1,,-71.068425,42.351294,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,312,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.06848859337326,42.351244671398412,2069,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,PARK,COLUMBUS AV,1,,-71.068488,42.351236,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068734593440084,42.351003671344742,2070,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COLU,CHURCH ST,1,,-71.068734,42.350995,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,313,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068716593429755,42.350927671330901,2071,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COLU,CHURCH ST,1,,-71.068716,42.350919,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068697593419074,42.350850671316913,2072,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COLU,CHURCH ST,1,,-71.068697,42.350842,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068679593408731,42.350774671302965,2073,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COLU,CHURCH ST,1,,-71.068679,42.350766,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068660593398036,42.350697671288899,2074,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COLU,CHURCH ST,1,,-71.06866,42.350689,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,314,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068642593387693,42.350621671275093,2075,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COLU,CHURCH ST,1,,-71.068642,42.350613,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0688275934355,42.350400671227206,2076,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CHUR,STUART ST,1,,-71.068827,42.350392,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,318,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068900593458352,42.350378671220675,2077,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CHUR,STUART ST,1,,-71.0689,42.35037,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.068977593482416,42.350357671214184,2078,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CHUR,STUART ST,1,,-71.068977,42.350349,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069055593506619,42.350335671207503,2079,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CHUR,STUART ST,1,,-71.069055,42.350327,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069126593528793,42.350312671200875,2080,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CHUR,STUART ST,1,,-71.069126,42.350304,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069474593548378,42.348683670880249,2081,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,ISAB,ARLINGTON ST,1,,-71.069474,42.348675,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,321,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069457593538559,42.34861167086698,2082,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,ISAB,ARLINGTON ST,1,,-71.069457,42.348603,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069440593528867,42.348538670853699,2083,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,ISAB,ARLINGTON ST,1,,-71.06944,42.34853,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069423593519019,42.34846667084053,2084,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,ISAB,ARLINGTON ST,1,,-71.069423,42.348458,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069698593688244,42.349824671089856,2085,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,STUA,ARLINGTON ST,1,,-71.069698,42.349816,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,322,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069729593702959,42.34990267110372,2086,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,STUA,ARLINGTON ST,1,,-71.069729,42.349894,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.069752593715094,42.349983671118387,2087,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,STUA,ARLINGTON ST,1,,-71.069752,42.349975,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070565593770652,42.346338670399561,2088,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070565,42.34633,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,323,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070592593782848,42.346397670409921,2089,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070592,42.346389,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070619593795115,42.346456670420331,2090,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070619,42.346448,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070646593807396,42.346515670430662,2091,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070646,42.346507,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070673593819677,42.346574670441008,2092,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070673,42.346566,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070700593832015,42.346633670451396,2093,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.0707,42.346625,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070727593844367,42.346692670461721,2094,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070727,42.346684,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070754593856464,42.346749670471681,2095,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070754,42.346741,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,324,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070783593869407,42.346809670482088,2096,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,APPL,BERKELEY ST,1,,-71.070783,42.346801,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070967593952815,42.347206670551721,2097,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.070967,42.347198,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071000593967554,42.347272670563271,2098,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071,42.347264,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.07103259398184,42.34733867057475,2099,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071032,42.34733,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071065593996664,42.347404670586236,2100,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071065,42.347396,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071097594010951,42.347469670597626,2101,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071097,42.347461,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071130594025547,42.347535670609176,2102,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.07113,42.347527,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.07116259403989,42.347601670620634,2103,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071162,42.347593,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071195594054487,42.347666670631952,2104,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071195,42.347658,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071227594068731,42.347732670643424,2105,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071227,42.347724,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071260594083441,42.347798670654882,2106,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.07126,42.34779,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071292594097798,42.347863670666236,2107,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071292,42.347855,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.07132559411248,42.347929670677757,2108,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071325,42.347921,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071357594126823,42.347995670689258,2109,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071357,42.347987,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071390594141434,42.348061670700794,2110,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.07139,42.348053,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071422594155777,42.348126670712098,2111,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071422,42.348118,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071455594170388,42.348192670723577,2112,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,CHAN,BERKELEY ST,1,,-71.071455,42.348184,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070705593814552,42.346303670388465,2113,,IPS,"08:00AM-06:00PM SAT $0.25 120, 10:00AM-04:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-FRI, 00:00AM-08:00AM SAT, 04:00PM-24:00AM MON-FRI, 06:00PM-24:00AM SAT",,,,W,APPL,BERKELEY ST,1,,-71.070705,42.346295,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,325,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070750593834802,42.346397670404883,2114,,IPS,"08:00AM-06:00PM SAT $0.25 120, 10:00AM-04:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-FRI, 00:00AM-08:00AM SAT, 04:00PM-24:00AM MON-FRI, 06:00PM-24:00AM SAT",,,,W,APPL,BERKELEY ST,1,,-71.07075,42.346389,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070795593854882,42.346490670421105,2115,,IPS,"08:00AM-06:00PM SAT $0.25 120, 10:00AM-04:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-FRI, 00:00AM-08:00AM SAT, 04:00PM-24:00AM MON-FRI, 06:00PM-24:00AM SAT",,,,W,APPL,BERKELEY ST,1,,-71.070795,42.346482,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.070840593875118,42.346584670437572,2116,,IPS,"08:00AM-06:00PM SAT $0.25 120, 10:00AM-04:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-FRI, 00:00AM-08:00AM SAT, 04:00PM-24:00AM MON-FRI, 06:00PM-24:00AM SAT",,,,W,APPL,BERKELEY ST,1,,-71.07084,42.346576,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071046593938732,42.346513670417536,2117,,IPS,"08:00AM-08:00PM SAT $0.25 120, 10:00AM-06:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-FRI, 00:00AM-08:00AM SAT, 06:00PM-24:00AM MON-FRI, 08:00PM-24:00AM SAT",,,,W,LAWR,BERKELEY ST,1,,-71.071046,42.346505,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,326,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071246594056475,42.347411670581771,2118,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,CHAN,BERKELEY ST,1,,-71.071246,42.347403,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,327,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071276594069701,42.347469670591842,2119,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,CHAN,BERKELEY ST,1,,-71.071276,42.347461,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071306594082813,42.347527670601892,2120,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,CHAN,BERKELEY ST,1,,-71.071306,42.347519,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071337594096562,42.347586670612174,2121,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,CHAN,BERKELEY ST,1,,-71.071337,42.347578,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071367594109702,42.347644670622294,2122,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,CHAN,BERKELEY ST,1,,-71.071367,42.347636,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.071397594122942,42.347702670632309,2123,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,CHAN,BERKELEY ST,1,,-71.071397,42.347694,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CD,CD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
